Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.226.1-192.168.226.135-56369-80-6,192.168.226.1,56369,192.168.226.135,80,6,10/05/2023 11:23:30 PM,835615,4,0,360.0,0.0,360.0,0.0,90.0,180.0,0,0,0,0,430.8204137072695,4.786893485636328,278538.3333333334,479101.4481394659,831755.0,631.0,835615.0,278538.3333333334,479101.4481394659,831755.0,631.0,0,0,0,0,0,0,0,0,0,92,0,4.786893485636328,0.0,0.0,360.0,72.0,160.99689437998487,25920.0,1,1,0,1,3,0,0,0,0.0,90.0,90.0,0.0,0,0,0,0,0,0,1,90,0,0,64240,0,1,20,0,0,0,0,1.683728610159211E15,0.0,1.683728610159211E15,1.683728610159211E15,NeedManualLabel
192.168.226.1-192.168.226.135-56368-80-6,192.168.226.1,56368,192.168.226.135,80,6,10/05/2023 11:23:30 PM,836905,4,0,381.0,0.0,381.0,0.0,95.25,190.5,0,0,0,0,455.24880362765185,4.779514998715506,278968.3333333334,478861.3635462077,831907.0,973.0,836905.0,278968.3333333334,478861.3635462077,831907.0,973.0,0,0,0,0,0,0,0,0,0,92,0,4.779514998715506,0.0,0.0,381.0,76.2,170.38837988548397,29032.2,1,1,0,1,3,0,0,0,0.0,95.25,95.25,0.0,0,0,0,0,0,0,1,95,0,0,64240,0,1,20,0,0,0,0,1.683728610158979E15,0.0,1.683728610158979E15,1.683728610158979E15,NeedManualLabel
192.168.226.1-192.168.226.135-56372-80-6,192.168.226.1,56372,192.168.226.135,80,6,10/05/2023 11:23:30 PM,839286,4,0,342.0,0.0,342.0,0.0,85.5,171.0,0,0,0,0,407.48922298239216,4.765955824355464,279762.0,482040.1840967203,836374.0,1232.0,839286.0,279762.0,482040.1840967203,836374.0,1232.0,0,0,0,0,0,0,0,0,0,92,0,4.765955824355464,0.0,0.0,342.0,68.4,152.9470496609856,23392.8,1,1,0,1,3,0,0,0,0.0,85.5,85.5,0.0,0,0,0,0,0,0,1,85,0,0,64240,0,1,20,0,0,0,0,1.683728610159742E15,0.0,1.683728610159742E15,1.683728610159742E15,NeedManualLabel
192.168.226.1-192.168.226.135-56373-80-6,192.168.226.1,56373,192.168.226.135,80,6,10/05/2023 11:23:30 PM,839265,4,0,378.0,0.0,378.0,0.0,94.5,189.0,0,0,0,0,450.39409483297885,4.76607507759766,279755.0,481765.9937324344,836048.0,178.0,839265.0,279755.0,481765.9937324344,836048.0,178.0,0,0,0,0,0,0,0,0,0,92,0,4.76607507759766,0.0,0.0,378.0,75.6,169.0467390989841,28576.8,1,1,0,1,3,0,0,0,0.0,94.5,94.5,0.0,0,0,0,0,0,0,1,94,0,0,64240,0,1,20,0,0,0,0,1.683728610160137E15,0.0,1.683728610160137E15,1.683728610160137E15,NeedManualLabel
192.168.226.1-192.168.226.135-56374-80-6,192.168.226.1,56374,192.168.226.135,80,6,10/05/2023 11:23:30 PM,838802,4,0,381.0,0.0,381.0,0.0,95.25,190.5,0,0,0,0,454.2192317138013,4.768705844764319,279600.6666666666,483434.0424156468,837822.0,65.0,838802.0,279600.6666666666,483434.0424156468,837822.0,65.0,0,0,0,0,0,0,0,0,0,92,0,4.768705844764319,0.0,0.0,381.0,76.2,170.38837988548397,29032.2,1,1,0,1,3,0,0,0,0.0,95.25,95.25,0.0,0,0,0,0,0,0,1,95,0,0,64240,0,1,20,0,0,0,0,1.683728610161663E15,0.0,1.683728610161663E15,1.683728610161663E15,NeedManualLabel
192.168.226.1-192.168.226.135-56375-80-6,192.168.226.1,56375,192.168.226.135,80,6,10/05/2023 11:23:30 PM,838198,4,0,334.0,0.0,334.0,0.0,83.5,167.0,0,0,0,0,398.4738689426603,4.772142143025873,279399.3333333334,483471.39704571286,837664.0,152.0,838198.0,279399.3333333334,483471.39704571286,837664.0,152.0,0,0,0,0,0,0,0,0,0,92,0,4.772142143025873,0.0,0.0,334.0,66.8,149.36934089698596,22311.2,1,1,0,1,3,0,0,0,0.0,83.5,83.5,0.0,0,0,0,0,0,0,1,83,0,0,64240,0,1,20,0,0,0,0,1.683728610162902E15,0.0,1.683728610162902E15,1.683728610162902E15,NeedManualLabel
192.168.226.1-192.168.226.135-56376-80-6,192.168.226.1,56376,192.168.226.135,80,6,10/05/2023 11:23:30 PM,851949,4,0,334.0,0.0,334.0,0.0,83.5,167.0,0,0,0,0,392.0422466603048,4.695116726470716,283983.0,491053.73504739784,851003.0,371.0,851949.0,283983.0,491053.73504739784,851003.0,371.0,0,0,0,0,0,0,0,0,0,92,0,4.695116726470716,0.0,0.0,334.0,66.8,149.36934089698596,22311.2,1,1,0,1,3,0,0,0,0.0,83.5,83.5,0.0,0,0,0,0,0,0,1,83,0,0,64240,0,1,20,0,0,0,0,1.683728610164709E15,0.0,1.683728610164709E15,1.683728610164709E15,NeedManualLabel
192.168.226.1-192.168.226.135-56377-80-6,192.168.226.1,56377,192.168.226.135,80,6,10/05/2023 11:23:30 PM,852154,4,0,346.0,0.0,346.0,0.0,86.5,173.0,0,0,0,0,406.0298960047128,4.693987237048702,284051.3333333334,491377.366595505,851445.0,163.0,852154.0,284051.3333333334,491377.366595505,851445.0,163.0,0,0,0,0,0,0,0,0,0,92,0,4.693987237048702,0.0,0.0,346.0,69.2,154.73590404298545,23943.2,1,1,0,1,3,0,0,0,0.0,86.5,86.5,0.0,0,0,0,0,0,0,1,86,0,0,64240,0,1,20,0,0,0,0,1.683728610165472E15,0.0,1.683728610165472E15,1.683728610165472E15,NeedManualLabel
192.168.226.1-192.168.226.135-56378-80-6,192.168.226.1,56378,192.168.226.135,80,6,10/05/2023 11:23:30 PM,807090,4,0,337.0,0.0,337.0,0.0,84.25,168.5,0,0,0,0,417.5494678412569,4.956076769629162,269030.0,465415.9369435043,806446.0,159.0,807090.0,269030.0,465415.9369435043,806446.0,159.0,0,0,0,0,0,0,0,0,0,92,0,4.956076769629162,0.0,0.0,337.0,67.4,150.7109816834858,22713.8,1,1,0,1,3,0,0,0,0.0,84.25,84.25,0.0,0,0,0,0,0,0,1,84,0,0,64240,0,1,20,0,0,0,0,1.683728610211402E15,0.0,1.683728610211402E15,1.683728610211402E15,NeedManualLabel
192.168.226.1-192.168.226.135-56379-80-6,192.168.226.1,56379,192.168.226.135,80,6,10/05/2023 11:23:30 PM,807080,4,0,342.0,0.0,342.0,0.0,85.5,171.0,0,0,0,0,423.74981414481834,4.956138177132378,269026.6666666666,465470.7759637906,806506.0,153.0,807080.0,269026.6666666666,465470.7759637906,806506.0,153.0,0,0,0,0,0,0,0,0,0,92,0,4.956138177132378,0.0,0.0,342.0,68.4,152.9470496609856,23392.8,1,1,0,1,3,0,0,0,0.0,85.5,85.5,0.0,0,0,0,0,0,0,1,85,0,0,64240,0,1,20,0,0,0,0,1.683728610212178E15,0.0,1.683728610212178E15,1.683728610212178E15,NeedManualLabel
192.168.226.1-192.168.226.135-56380-80-6,192.168.226.1,56380,192.168.226.135,80,6,10/05/2023 11:23:30 PM,806825,4,0,337.0,0.0,337.0,0.0,84.25,168.5,0,0,0,0,417.6866110990611,4.957704582778174,268941.6666666666,465430.9252320191,806375.0,152.0,806825.0,268941.6666666666,465430.9252320191,806375.0,152.0,0,0,0,0,0,0,0,0,0,92,0,4.957704582778174,0.0,0.0,337.0,67.4,150.7109816834858,22713.8,1,1,0,1,3,0,0,0,0.0,84.25,84.25,0.0,0,0,0,0,0,0,1,84,0,0,64240,0,1,20,0,0,0,0,1.683728610213068E15,0.0,1.683728610213068E15,1.683728610213068E15,NeedManualLabel
192.168.226.1-192.168.226.135-56389-80-6,192.168.226.1,56389,192.168.226.135,80,6,10/05/2023 11:23:30 PM,813191,2,0,334.0,0.0,334.0,0.0,167.0,236.17366491630688,0,0,0,0,410.7276150375496,2.4594467966320335,813191.0,0.0,813191.0,813191.0,813191.0,813191.0,0.0,813191.0,813191.0,0,0,0,0,0,0,0,0,0,52,0,2.4594467966320335,0.0,0.0,334.0,111.33333333333333,192.83498990933498,37185.33333333333,1,1,0,1,1,0,0,0,0.0,167.0,167.0,0.0,0,0,0,0,0,0,1,167,0,0,64240,0,1,20,0,0,0,0,1.683728610232189E15,0.0,1.683728610232189E15,1.683728610232189E15,NeedManualLabel
192.168.226.1-192.168.226.135-56390-80-6,192.168.226.1,56390,192.168.226.135,80,6,10/05/2023 11:23:30 PM,802296,2,0,348.0,0.0,348.0,0.0,174.0,246.07315985291854,0,0,0,0,433.75512279757095,2.4928455333193735,802296.0,0.0,802296.0,802296.0,802296.0,802296.0,0.0,802296.0,802296.0,0,0,0,0,0,0,0,0,0,52,0,2.4928455333193735,0.0,0.0,348.0,116.0,200.91789367798975,40368.0,1,1,0,1,1,0,0,0,0.0,174.0,174.0,0.0,0,0,0,0,0,0,1,174,0,0,64240,0,1,20,0,0,0,0,1.68372861024332E15,0.0,1.68372861024332E15,1.68372861024332E15,NeedManualLabel
192.168.226.1-192.168.226.135-56391-80-6,192.168.226.1,56391,192.168.226.135,80,6,10/05/2023 11:23:30 PM,798150,2,0,346.0,0.0,346.0,0.0,173.0,244.65894629054543,0,0,0,0,433.502474472217,2.505794650128422,798150.0,0.0,798150.0,798150.0,798150.0,798150.0,0.0,798150.0,798150.0,0,0,0,0,0,0,0,0,0,52,0,2.505794650128422,0.0,0.0,346.0,115.33333333333333,199.7631931396105,39905.33333333333,1,1,0,1,1,0,0,0,0.0,173.0,173.0,0.0,0,0,0,0,0,0,1,173,0,0,64240,0,1,20,0,0,0,0,1.68372861024772E15,0.0,1.68372861024772E15,1.68372861024772E15,NeedManualLabel
192.168.226.1-192.168.226.135-56394-80-6,192.168.226.1,56394,192.168.226.135,80,6,10/05/2023 11:23:30 PM,794202,2,0,393.0,0.0,393.0,0.0,196.5,277.8929650063132,0,0,0,0,494.83632627467574,2.5182510242986043,794202.0,0.0,794202.0,794202.0,794202.0,794202.0,0.0,794202.0,794202.0,0,0,0,0,0,0,0,0,0,52,0,2.5182510242986043,0.0,0.0,393.0,131.0,226.8986557915229,51483.0,1,1,0,1,1,0,0,0,0.0,196.5,196.5,0.0,0,0,0,0,0,0,1,196,0,0,64240,0,1,20,0,0,0,0,1.683728610252002E15,0.0,1.683728610252002E15,1.683728610252002E15,NeedManualLabel
192.168.226.1-192.168.226.135-56392-80-6,192.168.226.1,56392,192.168.226.135,80,6,10/05/2023 11:23:30 PM,795833,2,0,393.0,0.0,393.0,0.0,196.5,277.8929650063132,0,0,0,0,493.82219636531784,2.5130900578387676,795833.0,0.0,795833.0,795833.0,795833.0,795833.0,0.0,795833.0,795833.0,0,0,0,0,0,0,0,0,0,52,0,2.5130900578387676,0.0,0.0,393.0,131.0,226.8986557915229,51483.0,1,1,0,1,1,0,0,0,0.0,196.5,196.5,0.0,0,0,0,0,0,0,1,196,0,0,64240,0,1,20,0,0,0,0,1.683728610250579E15,0.0,1.683728610250579E15,1.683728610250579E15,NeedManualLabel
192.168.226.1-192.168.226.135-56393-80-6,192.168.226.1,56393,192.168.226.135,80,6,10/05/2023 11:23:30 PM,794914,2,0,342.0,0.0,342.0,0.0,171.0,241.83051916579925,0,0,0,0,430.2352204137806,2.515995441016261,794914.0,0.0,794914.0,794914.0,794914.0,794914.0,0.0,794914.0,794914.0,0,0,0,0,0,0,0,0,0,52,0,2.515995441016261,0.0,0.0,342.0,114.0,197.45379206285202,38988.0,1,1,0,1,1,0,0,0,0.0,171.0,171.0,0.0,0,0,0,0,0,0,1,171,0,0,64240,0,1,20,0,0,0,0,1.683728610251693E15,0.0,1.683728610251693E15,1.683728610251693E15,NeedManualLabel
192.168.226.1-192.168.226.135-56395-80-6,192.168.226.1,56395,192.168.226.135,80,6,10/05/2023 11:23:30 PM,794426,2,0,381.0,0.0,381.0,0.0,190.5,269.4076836320746,0,0,0,0,479.59155415356497,2.5175409666853805,794426.0,0.0,794426.0,794426.0,794426.0,794426.0,0.0,794426.0,794426.0,0,0,0,0,0,0,0,0,0,52,0,2.5175409666853805,0.0,0.0,381.0,127.0,219.9704525612474,48387.0,1,1,0,1,1,0,0,0,0.0,190.5,190.5,0.0,0,0,0,0,0,0,1,190,0,0,64240,0,1,20,0,0,0,0,1.683728610252611E15,0.0,1.683728610252611E15,1.683728610252611E15,NeedManualLabel
192.168.226.1-192.168.226.135-56396-80-6,192.168.226.1,56396,192.168.226.135,80,6,10/05/2023 11:23:30 PM,794192,2,0,334.0,0.0,334.0,0.0,167.0,236.17366491630688,0,0,0,0,420.5532163507061,2.518282732638959,794192.0,0.0,794192.0,794192.0,794192.0,794192.0,0.0,794192.0,794192.0,0,0,0,0,0,0,0,0,0,52,0,2.518282732638959,0.0,0.0,334.0,111.33333333333333,192.83498990933498,37185.33333333333,1,1,0,1,1,0,0,0,0.0,167.0,167.0,0.0,0,0,0,0,0,0,1,167,0,0,64240,0,1,20,0,0,0,0,1.683728610253101E15,0.0,1.683728610253101E15,1.683728610253101E15,NeedManualLabel
192.168.226.1-192.168.226.135-56398-80-6,192.168.226.1,56398,192.168.226.135,80,6,10/05/2023 11:23:30 PM,793901,2,0,378.0,0.0,378.0,0.0,189.0,267.28636328851496,0,0,0,0,476.12989528921116,2.519205795181011,793901.0,0.0,793901.0,793901.0,793901.0,793901.0,0.0,793901.0,793901.0,0,0,0,0,0,0,0,0,0,52,0,2.519205795181011,0.0,0.0,378.0,126.0,218.23840175367854,47628.0,1,1,0,1,1,0,0,0,0.0,189.0,189.0,0.0,0,0,0,0,0,0,1,189,0,0,64240,0,1,20,0,0,0,0,1.683728610253645E15,0.0,1.683728610253645E15,1.683728610253645E15,NeedManualLabel
192.168.226.1-192.168.226.135-56397-80-6,192.168.226.1,56397,192.168.226.135,80,6,10/05/2023 11:23:30 PM,794581,2,0,381.0,0.0,381.0,0.0,190.5,269.4076836320746,0,0,0,0,479.4979995746186,2.517049866533431,794581.0,0.0,794581.0,794581.0,794581.0,794581.0,0.0,794581.0,794581.0,0,0,0,0,0,0,0,0,0,52,0,2.517049866533431,0.0,0.0,381.0,127.0,219.9704525612474,48387.0,1,1,0,1,1,0,0,0,0.0,190.5,190.5,0.0,0,0,0,0,0,0,1,190,0,0,64240,0,1,20,0,0,0,0,1.683728610253219E15,0.0,1.683728610253219E15,1.683728610253219E15,NeedManualLabel
192.168.226.1-192.168.226.135-56399-80-6,192.168.226.1,56399,192.168.226.135,80,6,10/05/2023 11:23:30 PM,794276,2,0,337.0,0.0,337.0,0.0,168.5,238.2949852598665,0,0,0,0,424.2857646460424,2.5180164073949105,794276.0,0.0,794276.0,794276.0,794276.0,794276.0,0.0,794276.0,794276.0,0,0,0,0,0,0,0,0,0,52,0,2.5180164073949105,0.0,0.0,337.0,112.33333333333333,194.56704071690388,37856.33333333333,1,1,0,1,1,0,0,0,0.0,168.5,168.5,0.0,0,0,0,0,0,0,1,168,0,0,64240,0,1,20,0,0,0,0,1.683728610253905E15,0.0,1.683728610253905E15,1.683728610253905E15,NeedManualLabel
192.168.226.1-192.168.226.135-56401-80-6,192.168.226.1,56401,192.168.226.135,80,6,10/05/2023 11:23:30 PM,793453,2,0,346.0,0.0,346.0,0.0,173.0,244.65894629054543,0,0,0,0,436.0686770356909,2.520628190957751,793453.0,0.0,793453.0,793453.0,793453.0,793453.0,0.0,793453.0,793453.0,0,0,0,0,0,0,0,0,0,52,0,2.520628190957751,0.0,0.0,346.0,115.33333333333333,199.7631931396105,39905.33333333333,1,1,0,1,1,0,0,0,0.0,173.0,173.0,0.0,0,0,0,0,0,0,1,173,0,0,64240,0,1,20,0,0,0,0,1.683728610255179E15,0.0,1.683728610255179E15,1.683728610255179E15,NeedManualLabel
192.168.226.1-192.168.226.135-56400-80-6,192.168.226.1,56400,192.168.226.135,80,6,10/05/2023 11:23:30 PM,794606,2,0,346.0,0.0,346.0,0.0,173.0,244.65894629054543,0,0,0,0,435.43592673601756,2.5169706747746683,794606.0,0.0,794606.0,794606.0,794606.0,794606.0,0.0,794606.0,794606.0,0,0,0,0,0,0,0,0,0,52,0,2.5169706747746683,0.0,0.0,346.0,115.33333333333333,199.7631931396105,39905.33333333333,1,1,0,1,1,0,0,0,0.0,173.0,173.0,0.0,0,0,0,0,0,0,1,173,0,0,64240,0,1,20,0,0,0,0,1.683728610254322E15,0.0,1.683728610254322E15,1.683728610254322E15,NeedManualLabel
192.168.226.1-192.168.226.135-56402-80-6,192.168.226.1,56402,192.168.226.135,80,6,10/05/2023 11:23:30 PM,892841,2,0,393.0,0.0,393.0,0.0,196.5,277.8929650063132,0,0,0,0,440.1679582366849,2.2400404999322387,892841.0,0.0,892841.0,892841.0,892841.0,892841.0,0.0,892841.0,892841.0,0,0,0,0,0,0,0,0,0,52,0,2.2400404999322387,0.0,0.0,393.0,131.0,226.8986557915229,51483.0,1,1,0,1,1,0,0,0,0.0,196.5,196.5,0.0,0,0,0,0,0,0,1,196,0,0,64240,0,1,20,0,0,0,0,1.683728610255356E15,0.0,1.683728610255356E15,1.683728610255356E15,NeedManualLabel
192.168.226.1-192.168.226.135-56381-80-6,192.168.226.1,56381,192.168.226.135,80,6,10/05/2023 11:23:30 PM,1322963,3,0,334.0,0.0,334.0,0.0,111.33333333333333,192.83498990933498,0,0,0,0,252.4635987552184,2.26763711456783,661481.5,199778.1717818541,802746.0,520217.0,1322963.0,661481.5,199778.1717818541,802746.0,520217.0,0,0,0,0,0,0,0,0,0,72,0,2.26763711456783,0.0,0.0,334.0,83.5,167.0,27889.0,1,1,0,1,2,0,0,0,0.0,111.33333333333333,111.33333333333333,0.0,0,0,0,0,0,0,1,111,0,0,64240,0,1,20,0,0,0,0,1.68372861021747E15,0.0,1.68372861021747E15,1.68372861021747E15,NeedManualLabel
192.168.226.1-192.168.226.135-56382-80-6,192.168.226.1,56382,192.168.226.135,80,6,10/05/2023 11:23:30 PM,1315001,2,0,337.0,0.0,337.0,0.0,168.5,238.2949852598665,0,0,0,0,256.2735693737115,1.5209113909419079,1315001.0,0.0,1315001.0,1315001.0,1315001.0,1315001.0,0.0,1315001.0,1315001.0,0,0,0,0,0,0,0,0,0,52,0,1.5209113909419079,0.0,0.0,337.0,112.33333333333333,194.56704071690388,37856.33333333333,1,1,0,1,1,0,0,0,0.0,168.5,168.5,0.0,0,0,0,0,0,0,1,168,0,0,64240,0,1,20,0,0,0,0,1.683728610227191E15,0.0,1.683728610227191E15,1.683728610227191E15,NeedManualLabel
192.168.226.1-192.168.226.135-56383-80-6,192.168.226.1,56383,192.168.226.135,80,6,10/05/2023 11:23:30 PM,1314339,2,0,354.0,0.0,354.0,0.0,177.0,250.31580054003783,0,0,0,0,269.3369062319539,1.5216774363387224,1314339.0,0.0,1314339.0,1314339.0,1314339.0,1314339.0,0.0,1314339.0,1314339.0,0,0,0,0,0,0,0,0,0,52,0,1.5216774363387224,0.0,0.0,354.0,118.0,204.38199529312752,41772.0,1,1,0,1,1,0,0,0,0.0,177.0,177.0,0.0,0,0,0,0,0,0,1,177,0,0,64240,0,1,20,0,0,0,0,1.683728610228063E15,0.0,1.683728610228063E15,1.683728610228063E15,NeedManualLabel
192.168.226.1-192.168.226.135-56384-80-6,192.168.226.1,56384,192.168.226.135,80,6,10/05/2023 11:23:30 PM,1313929,2,0,346.0,0.0,346.0,0.0,173.0,244.65894629054543,0,0,0,0,263.33234139744235,1.5221522624129615,1313929.0,0.0,1313929.0,1313929.0,1313929.0,1313929.0,0.0,1313929.0,1313929.0,0,0,0,0,0,0,0,0,0,52,0,1.5221522624129615,0.0,0.0,346.0,115.33333333333333,199.7631931396105,39905.33333333333,1,1,0,1,1,0,0,0,0.0,173.0,173.0,0.0,0,0,0,0,0,0,1,173,0,0,64240,0,1,20,0,0,0,0,1.683728610228656E15,0.0,1.683728610228656E15,1.683728610228656E15,NeedManualLabel
192.168.226.1-192.168.226.135-56385-80-6,192.168.226.1,56385,192.168.226.135,80,6,10/05/2023 11:23:30 PM,1313423,2,0,348.0,0.0,348.0,0.0,174.0,246.07315985291854,0,0,0,0,264.9565296176479,1.5227386759634938,1313423.0,0.0,1313423.0,1313423.0,1313423.0,1313423.0,0.0,1313423.0,1313423.0,0,0,0,0,0,0,0,0,0,52,0,1.5227386759634938,0.0,0.0,348.0,116.0,200.91789367798975,40368.0,1,1,0,1,1,0,0,0,0.0,174.0,174.0,0.0,0,0,0,0,0,0,1,174,0,0,64240,0,1,20,0,0,0,0,1.683728610229293E15,0.0,1.683728610229293E15,1.683728610229293E15,NeedManualLabel
192.168.226.1-192.168.226.135-56386-80-6,192.168.226.1,56386,192.168.226.135,80,6,10/05/2023 11:23:30 PM,1312820,2,0,393.0,0.0,393.0,0.0,196.5,277.8929650063132,0,0,0,0,299.3555856857756,1.5234380950930058,1312820.0,0.0,1312820.0,1312820.0,1312820.0,1312820.0,0.0,1312820.0,1312820.0,0,0,0,0,0,0,0,0,0,52,0,1.5234380950930058,0.0,0.0,393.0,131.0,226.8986557915229,51483.0,1,1,0,1,1,0,0,0,0.0,196.5,196.5,0.0,0,0,0,0,0,0,1,196,0,0,64240,0,1,20,0,0,0,0,1.683728610230025E15,0.0,1.683728610230025E15,1.683728610230025E15,NeedManualLabel
192.168.226.1-192.168.226.135-56387-80-6,192.168.226.1,56387,192.168.226.135,80,6,10/05/2023 11:23:30 PM,1312286,2,0,360.0,0.0,360.0,0.0,180.0,254.55844122715712,0,0,0,0,274.3304432113122,1.5240580178406231,1312286.0,0.0,1312286.0,1312286.0,1312286.0,1312286.0,0.0,1312286.0,1312286.0,0,0,0,0,0,0,0,0,0,52,0,1.5240580178406231,0.0,0.0,360.0,120.0,207.84609690826528,43200.0,1,1,0,1,1,0,0,0,0.0,180.0,180.0,0.0,0,0,0,0,0,0,1,180,0,0,64240,0,1,20,0,0,0,0,1.683728610230708E15,0.0,1.683728610230708E15,1.683728610230708E15,NeedManualLabel
192.168.226.1-192.168.226.135-56388-80-6,192.168.226.1,56388,192.168.226.135,80,6,10/05/2023 11:23:30 PM,1311808,2,0,381.0,0.0,381.0,0.0,190.5,269.4076836320746,0,0,0,0,290.4388447089818,1.5246133580523977,1311808.0,0.0,1311808.0,1311808.0,1311808.0,1311808.0,0.0,1311808.0,1311808.0,0,0,0,0,0,0,0,0,0,52,0,1.5246133580523977,0.0,0.0,381.0,127.0,219.9704525612474,48387.0,1,1,0,1,1,0,0,0,0.0,190.5,190.5,0.0,0,0,0,0,0,0,1,190,0,0,64240,0,1,20,0,0,0,0,1.683728610231315E15,0.0,1.683728610231315E15,1.683728610231315E15,NeedManualLabel
192.168.226.1-192.168.226.135-56403-80-6,192.168.226.1,56403,192.168.226.135,80,6,10/05/2023 11:23:30 PM,1020092,2,0,360.0,0.0,360.0,0.0,180.0,254.55844122715712,0,0,0,0,352.9093454315885,1.9606074746199362,1020092.0,0.0,1020092.0,1020092.0,1020092.0,1020092.0,0.0,1020092.0,1020092.0,0,0,0,0,0,0,0,0,0,52,0,1.9606074746199362,0.0,0.0,360.0,120.0,207.84609690826528,43200.0,1,1,0,1,1,0,0,0,0.0,180.0,180.0,0.0,0,0,0,0,0,0,1,180,0,0,64240,0,1,20,0,0,0,0,1.683728610528519E15,0.0,1.683728610528519E15,1.683728610528519E15,NeedManualLabel
192.168.226.1-192.168.226.135-56404-80-6,192.168.226.1,56404,192.168.226.135,80,6,10/05/2023 11:23:30 PM,1018434,2,0,360.0,0.0,360.0,0.0,180.0,254.55844122715712,0,0,0,0,353.48387818945554,1.963799323274753,1018434.0,0.0,1018434.0,1018434.0,1018434.0,1018434.0,0.0,1018434.0,1018434.0,0,0,0,0,0,0,0,0,0,52,0,1.963799323274753,0.0,0.0,360.0,120.0,207.84609690826528,43200.0,1,1,0,1,1,0,0,0,0.0,180.0,180.0,0.0,0,0,0,0,0,0,1,180,0,0,64240,0,1,20,0,0,0,0,1.6837286105303E15,0.0,1.6837286105303E15,1.6837286105303E15,NeedManualLabel
192.168.226.1-192.168.226.135-56405-80-6,192.168.226.1,56405,192.168.226.135,80,6,10/05/2023 11:23:30 PM,1017417,2,0,337.0,0.0,337.0,0.0,168.5,238.2949852598665,0,0,0,0,331.2309505345399,1.965762317712403,1017417.0,0.0,1017417.0,1017417.0,1017417.0,1017417.0,0.0,1017417.0,1017417.0,0,0,0,0,0,0,0,0,0,52,0,1.965762317712403,0.0,0.0,337.0,112.33333333333333,194.56704071690388,37856.33333333333,1,1,0,1,1,0,0,0,0.0,168.5,168.5,0.0,0,0,0,0,0,0,1,168,0,0,64240,0,1,20,0,0,0,0,1.683728610531434E15,0.0,1.683728610531434E15,1.683728610531434E15,NeedManualLabel
192.168.226.1-192.168.226.135-56406-80-6,192.168.226.1,56406,192.168.226.135,80,6,10/05/2023 11:23:30 PM,1015905,2,0,393.0,0.0,393.0,0.0,196.5,277.8929650063132,0,0,0,0,386.84719535783364,1.968688017088212,1015905.0,0.0,1015905.0,1015905.0,1015905.0,1015905.0,0.0,1015905.0,1015905.0,0,0,0,0,0,0,0,0,0,52,0,1.968688017088212,0.0,0.0,393.0,131.0,226.8986557915229,51483.0,1,1,0,1,1,0,0,0,0.0,196.5,196.5,0.0,0,0,0,0,0,0,1,196,0,0,64240,0,1,20,0,0,0,0,1.683728610533042E15,0.0,1.683728610533042E15,1.683728610533042E15,NeedManualLabel
192.168.226.1-192.168.226.135-56407-80-6,192.168.226.1,56407,192.168.226.135,80,6,10/05/2023 11:23:30 PM,1015165,2,0,346.0,0.0,346.0,0.0,173.0,244.65894629054543,0,0,0,0,340.8312934350573,1.9701230834396377,1015165.0,0.0,1015165.0,1015165.0,1015165.0,1015165.0,0.0,1015165.0,1015165.0,0,0,0,0,0,0,0,0,0,52,0,1.9701230834396377,0.0,0.0,346.0,115.33333333333333,199.7631931396105,39905.33333333333,1,1,0,1,1,0,0,0,0.0,173.0,173.0,0.0,0,0,0,0,0,0,1,173,0,0,64240,0,1,20,0,0,0,0,1.683728610534018E15,0.0,1.683728610534018E15,1.683728610534018E15,NeedManualLabel
